tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
593	جنباً إلى جنب مع الرؤساء أوباما، بوش، وكارتر، أنا فخور بالتشارك مع @AD Council و @TheCovidCollab لإبقاء الأميركيين على علم بشأن لقاحات COVID-19. زيارة https://t.co/t54VJvUN3Q للمزيد.	no	nan	nan	nan	nan	no	no
594	هذا الصباح، قمت بزيارة مع فريق @deptofDaven يعمل على الاستجابة الاتحادية COVID-19 للقاحات والعلاجات. (1/2) httpss://t.co/SQ7975b4SV.	no	nan	nan	nan	nan	no	no
595	أنا ممتن للتعهدات الجديدة من الاتحاد الأوروبي وألمانيا وكندا واليابان والولايات المتحدة للمساعدة في جعل الاختبارات والعلاجات واللقاحات COVID-19 آمنة وفعالة متاحة للناس في جميع أنحاء العالم.	no	nan	nan	nan	nan	no	no
596	لا ينبغي للمسيحيين أن يخافوا من لقاحات COVID. هذا هو موقعي مع والتر كيم من @NAEvantelicals الذي يشرح لماذا اللقاحات أخلاقية وآمنة. https://t.co/0GUKxV3cca.	no	nan	nan	nan	nan	no	no
597	• حظر جميع صادرات اللقاح: لا يوجد تعليق غير مصدَّر كثيراً وله الأولوية لدى الوكالة الأسترالية لشؤون الفضاء: لا تعليق على لقاحات مُصدَّرة في 20 بلداً، توقف طلبية واحدة إلى وسائط الإعلام: كيف يجرؤ الاتحاد الأوروبي الرديء الثأري (على حافة الانهيار) على السماح للعالم بأسره بأن يموت! / https://t.co/nBV9aOeFvq!	no	nan	nan	nan	nan	no	yes
598	وأعلن الرئيس بايدن عن توسيع نطاق اللقاحات المضادة للحاويات وأن جميع البالغين سيصبحون مؤهلين بحلول أيار/مايو 1. أما أمنيتي في عيد ميلاد سينكو دي مايو فهي الآن لقاح طلقة واحدة وتاكيلا واحدة.	yes	no	yes	no	no	no	no
599	طلب وزير العمل سيلفيستر بيلو الثالث من حكومتي ألمانيا والمملكة المتحدة تزويد الفلبين بـ 000 600 جرعة من لقاحات COVID-19 مقابل نشر المزيد من عمال الرعاية الصحية الفلبينيين.	yes	no	yes	no	no	no	no
600	الأخبار السارة! تقييم وكالة Moody مشاريع الهند للنمو بنسبة 13.7 في المائة في السنة المالية 201222، بعد أن كانت 10.8 في المائة مقدرة في وقت سابق. وجاءت الأرقام المنقحة على خلفية تطبيع النشاط وتنامي الثقة في السوق مع إطلاق لقاحات Covid-19. https://t.co/lppBy9W8Bj.	yes	no	yes	no	no	no	no
601	لقد كان من الرائع أن نكون في سومترفيل اليوم لنعلن عن موقع جديد للتطعيم بواسطة محركات محركات محركات، والذي سيوفر 000 3 جونسون وهامب؛ ولقاحات جونسون لفلوريديان 65 فما فوق على مدى الأيام الثلاثة التالية. #Seniors First. أكثر هنا - https://t.co/H80UiLdFsp https://t.co/lxNogW4tdp.	yes	no	yes	no	no	no	no
602	لقد توصلنا إلى اتفاق مع شركة BioNTech-Pfizer للإمداد بأربعة ملايين جرعة إضافية من لقاحات COVID-19 لبلدان الاتحاد الأوروبي في الأسبوعين القادمين. وهذا من شأنه أن يساعد في التعامل مع البؤر الساخنة للفيروسات القشرية وتيسير الحركة الحدودية الحرة.	yes	no	yes	no	no	no	no
603	1 - صممت التجارب وزودت بالطاقة من أجل الحماية من المرض المعتدل إلى المرض المعتدل. وليس من أجل الإصابات الشديدة. ليس من أجل الإصابة بالعدوى غير المرضية. ليس من أجل الاستشفاء أو الوفاة. ليس من أجل LongCovid. https://t.co/ixKlm6.IISCS.	yes	no	yes	no	no	no	no
604	وآمل حقاً أن يخصص المسؤولون النيجيريون لقاح COVID-19 استناداً إلى المعايير الدولية. فالأطباء والممرضون وغيرهم من العاملين في الخطوط الأمامية، ثم الناس في الثمانينيات والسبعينات والستينات. ولا تكن مؤسفاً وتتقاسم لقاحات COVID-19 إلى الأسرة والأصدقاء والشركاء.	no	nan	nan	nan	nan	no	yes
605	في عام 1956، تم تحصين إلفيس خلف الكواليس في @EdSullivanShow، مما ألهم الآلاف للحصول على التلقيح ضد شلل الأطفال. ومع توفر لقاحات COVID-19 وغموض العديد من الأميركيين، يتحدث ثلاثة رؤساء سابقين عن اتباع خطواته. https://t.co/cdtuB0SSSXH https://t.co/du4HuyvmPF.	yes	no	yes	no	no	no	no
606	"عندما كانت كل دولة تركز على حشو الأزمات، وكانت تبيع معدات طبية، أقنعة، أدوات PPE، وما إلى ذلك، منحت الهند لقاحات كوفيد ""خالية من التكلفة"" لجميع المقاطعات المجاورة. نحن الآن مستعدون لتلبية 70% من احتياجات العالم من اللقاحات الكونفية. فخورون بولدهم كهنديين"	yes	no	yes	no	no	no	no
607	وقدمت الهند إلى بلدان مختلفة حتى آذار/مارس 4 ما يزيد على 481 جرعة لاخ من لقاحات الكوفيد، ومن بين جرعات اللقاح التي أرسلت إلى بلدان مختلفة والبالغ عددها 481.06 جرعة لاخ، تم تقديم 73.5 جرعة لاخ كمساعدات في شكل منح، و 288.4 لاخ على أساس تجاري، و 119.16 لاخ من جرعات COVAX.	yes	no	yes	no	no	no	no
608	تعتبر لقاحات COVID19 أداة هامة للمساعدة في وقف هذا الوباء، فحتى 19 كانون الثاني/يناير، تلقى أكثر من 13.5 مليون شخص جرعتهم الأولى من لقاح COVID-19، تلقى أكثر من مليونين منهم جرعتين على حد سواء وتم تحصينهم بالكامل.	yes	no	yes	no	no	no	no
609	لم يكن راضياً بالصحافة السلبية هذا اللقاح الممتاز الذي تم تلقيه في بداية العام. لم يكن مبرراً، من الواضح أنه مبالغ فيه ويبدو الآن أن الرقبة والرقبة مع اللقاح Pfizer/BioNTech من حيث الفعالية. https://t.co/ZTYI7qPVXS https://t.co/mlSxujSwIV https://t.co/fShCP8fcTR.	no	nan	nan	nan	nan	no	no
610	يحظر زعيم الجمهورية الإسلامية اليوم على الولايات المتحدة والاتحاد الأوروبي 19 لقاحا وينشر أكاذيب خطيرة حول #Corona فيروس على وسائل التواصل الاجتماعي. على تويتر أن يضع علامة تحذير أو حظر @khamenei_ir. حذرت من أن النظام يكمن في هذا الفيديو. @Osloff https://t.co/eho40xkJ3F.	yes	no	yes	yes	no	no	yes
611	المراسلة حقاً خرجت عن مسار هذه اللقاحات. الرقم الأكثر أهمية هو صفر، والذي على ما يبدو هو عدد الأشخاص الذين انتهى بهم المطاف موتى أو دخلوا المستشفى من COVID بعد أخذ أي من هذه اللقاحات. جميعها جيدة. https://t.co/eJP3eelfcw. https://t.co/eJP3eLfcw.	yes	no	yes	no	no	no	no
612	قد تكون هذه القصة، وقرار نشرها، خسيسة ومتهورة. قد تكون الجرعات الوحيدة من لقاحات COVID-19 كافية في الوقت الحالي، تقول أوتاوا https://t.co/jookiuQMLV عبر @torntostar #cdnboly	no	nan	nan	nan	nan	no	no
613	أهم شيء يمكنك القيام به هو لفّ كمّك والحصول على تطعيم مع أول لقاح قدّم إليك! زيارة الموقع المحدّث CDC للحصول على معلومات عن الجديد Johnson & amp; Johnson #COVID19 اللقاح، بما في ذلك ما يجب معرفته قبل الحصول على اللقاح: https://t.co/gvizSduATF: https://t.co/gvizSduATF	no	nan	nan	nan	nan	no	no
614	"لدينا @whoopiGoldberg تخبرنا أنها تلقت أول لقطة لها من لقاح الكورونا الفيروسي وتشجع الآخرين على فعل الشيء نفسه: ""احصل على الطلقة!"" الحصول على مزيد من المعلومات عن لقاحات COVID-19: https://t.co/dGwgeZLesy https://t.co/iaQtAbshawf."	yes	no	yes	no	no	no	no
615	مع الكثير من التركيز على لقاح COVID، هو وقت مناسب لإعادة عرض هذه السلسلة من @WSJ. الرسوم البيانية توضح تأثير اللقاحات الهائل على صحة الإنسان مع مرور الوقت. فقط شاهد الألوان تتلاشى بعد خط إدخال اللقاح. https://t.co/g0GTC3eYSV https://t.co/oGXfnpfAQJ.	no	nan	nan	nan	nan	no	no
616	ولقاحات اللقاح فعالة للغاية في الوقاية من الأمراض المعدية الحادة ومن الموت، ولكن لا يوجد لقاح مثالي، استمر في التنكر.	yes	no	yes	no	no	no	no
617	الرؤساء السابقون كارتر، كلينتون، بوش وأوباما والسيدات الأوليات يتحدون لحث الأميركيين على الحصول على التطعيم https://t.co/L9fpU4QvA عبر @CBSNews &gt;&gt;&lt;&gt; و أحد الرؤساء جعل اللقاحات تحدث. لا شيء مما تقدم!	yes	no	yes	no	no	no	no
618	لا ترامب، لا يوجد لقاح، جو. هذا عرض موجز لكيفية تطوير تلك اللقاحات بهذه السرعة. كنا مستعدين بسبب بحوث الإيدز، كلينتون، مركز بحوث اللقاحات، كاتالين كاريكو، أوباما، بحوث إيبولا، وكيزي كوربت: https://t.co/HXGsoWudh https://t.co/E2Evwdgd1M	no	nan	nan	nan	nan	no	no
619	قامت وكالات الاستخبارات الروسية بحملة لتقويض الثقة في Pfizer Inc. وغيرها من اللقاحات الغربية... https://t.co/vZEysfIJrt	yes	nan	yes	yes	yes	yes	no
620	(أ) مدى الضرر الذي لحق بالسلامة المتصورة للقاح أسترا زينيكا في أوروبا كشف عن نسبة مئوية من القول بأنهم سيرفضون هذا التطعيم وينتظرون حدوث ضفرة واحدة من أسترا زينيكا (AstraZeneca) (ي) 2.7 في المائة (ي) 22 في المائة) (ي) (ي) 23 في المائة) (ي) (ي) (ي) (ي) 23 في المائة) (ي) (ي) 19 في المائة) (ي) (ي) (ي) (ي) (ي) (ي) (ي) 7 في المائة (ي) (ي) (ي) (ي) (ي) (ي) 7 في المائة (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي) (ي)	yes	no	yes	no	no	no	no
